id,created_at,product_name,product_price,product_sku,product_link,itemid,ebay_price,eBay_qty,site,sku,title,matched column,market_price,calculation_price,final_price,Final_price,date,product_quantity
7322,2025-10-15 04:01:31.792749+00,CHIPSI PETS DREAM SNAKE 8KG,$48.03 (Ex GST),MCS5,https://pronto.eastdist.com/products/MCS5,405864602470,112.3,5,,MCS5,,MCS5,59.95,104.45,104.45,112.3,2025-10-23,IN STOCK
7323,2025-10-15 04:01:31.792749+00,BACK TO NATURE LITTER 10LTR,$9.39 (Ex GST),MFBTN10,https://pronto.eastdist.com/products/MFBTN10,405864604513,36.95,5,,MFBTN10,,MFBTN10,10.99,35.75,35.75,36.95,2025-10-23,IN STOCK
7324,2025-10-15 04:01:31.792749+00,BACK TO NATURE LITTER 30LTR,$23.86 (Ex GST),MFBTN30,https://pronto.eastdist.com/products/MFBTN30,405864604513,59.05,5,,MFBTN30,,MFBTN30,27.99,61.47,61.47,61.47,2025-10-23,IN STOCK
7325,2025-10-15 04:01:31.792749+00,GREEN VALLEY OPEN RANGE HOBBY FARM MIX 20KG (48),$27.87 (Ex GST),MGVCHM20,https://pronto.eastdist.com/products/MGVCHM20,405865531579,68.45,5,,MGVCHM20,,MGVCHM20,32,68.6,68.6,68.6,2025-10-23,IN STOCK
7326,2025-10-15 04:01:31.792749+00,GREEN VALLEY NATURALS BEDDING HAY 11L,$5.98 (Ex GST),MGVNBH11,https://pronto.eastdist.com/products/MGVNBH11,405865527350,26.75,5,,MGVNBH11,,MGVNBH11,10.6,29.68,29.68,29.68,2025-10-23,IN STOCK
7327,2025-10-15 04:01:31.792749+00,GREEN VALLEY NATURALS MINI LUCERNE BALE 22L,$10.51 (Ex GST),MGVNL22,https://pronto.eastdist.com/products/MGVNL22,405865447597,36.95,5,,MGVNL22,,MGVNL22,17.96,37.74,37.74,37.74,2025-10-23,IN STOCK
7328,2025-10-15 04:01:31.792749+00,GREEN VALLEY NATURALS MINI OATEN BALE 22L,$9.74 (Ex GST),MGVNO22,https://pronto.eastdist.com/products/MGVNO22,405865448787,35.55,5,,MGVNO22,,MGVNO22,15.5,36.37,36.37,36.37,2025-10-23,IN STOCK
7329,2025-10-15 04:01:31.792749+00,GREEN VALLEY NATURALS OATEN HAY 11L,$6.32 (Ex GST),MGVNOH11,https://pronto.eastdist.com/products/MGVNOH11,405865450546,29.35,5,,MGVNOH11,,MGVNOH11,13.26,30.29,30.29,30.29,2025-10-23,IN STOCK
7330,2025-10-15 04:01:31.792749+00,GREEN VALLEY NATURALS MINI STRAW BALE 22L,$8.13 (Ex GST),MGVNS22,https://pronto.eastdist.com/products/MGVNS22,405865527531,32.65,5,,MGVNS22,,MGVNS22,12.5,33.51,33.51,33.51,2025-10-23,IN STOCK
7332,2025-10-15 04:01:31.792749+00,GREEN VALLEY RABBIT & GUINEA PIG MIX 10KG (64),$14.54 (Ex GST),MGVRGP10,https://pronto.eastdist.com/products/MGVRGP10,405865528251,44.25,5,,MGVRGP10,,MGVRGP10,20,44.9,44.9,44.9,2025-10-23,IN STOCK
7333,2025-10-15 04:01:31.792749+00,GREEN VALLEY RABBIT & GUINEA PIG MIX 20KG,$27.59 (Ex GST),MGVRGP20,https://pronto.eastdist.com/products/MGVRGP20,405865528427,67.95,5,,MGVRGP20,,MGVRGP20,33.99,68.11,68.11,68.11,2025-10-23,IN STOCK
7334,2025-10-15 04:01:31.792749+00,GREEN VALLEY RABBIT & GUINEA PIG MIX 4KG,$7.28 (Ex GST),MGVRGP4,https://pronto.eastdist.com/products/MGVRGP4,405865530724,31.1,5,,MGVRGP4,,MGVRGP4,13.99,31.99,31.99,31.99,2025-10-23,IN STOCK
7335,2025-10-15 04:01:31.792749+00,GREEN VALLEY RABBIT& GUINEA PELLET 20KG,$24.68 (Ex GST),MGVRGPP20,https://pronto.eastdist.com/products/MGVRGPP20,405865531008,62.65,5,,MGVRGPP20,,MGVRGPP20,11.76,62.93,62.93,62.93,2025-10-23,IN STOCK
7336,2025-10-15 04:01:31.792749+00,GREEN VALLEY RABBIT & GUINEA PIG PELLETS 5KG,$6.69 (Ex GST),MGVRGPP5,https://pronto.eastdist.com/products/MGVRGPP5,405865531297,30,5,,MGVRGPP5,,MGVRGPP5,9.17,30.94,30.94,30.94,2025-10-23,IN STOCK
7337,2025-10-15 04:01:31.792749+00,LAUCKE GOAT PELLETS 20KG (52),$22.81 (Ex GST),MLGP20,https://pronto.eastdist.com/products/MLGP20,405868364339,64.75,5,,MLGP20,,MLGP20,36.95,59.61,59.61,64.75,2025-10-23,IN STOCK
7338,2025-10-15 04:01:31.792749+00,LAUCKE GOAT BLEND 20KG (52),$23.61 (Ex GST),MLMFMGB20,https://pronto.eastdist.com/products/MLMFMGB20,405868364640,67.05,5,,MLMFMGB20,,MLMFMGB20,30,61.03,61.03,67.05,2025-10-23,IN STOCK
7339,2025-10-15 04:01:31.792749+00,MULTICUBE SMALL ANIMAL LUCERNE & OATEN HAY CUBES 2KG,$17.31 (Ex GST),MMCLOC2,https://pronto.eastdist.com/products/MMCLOC2,405868365085,49.3,5,,MMCLOC2,,MMCLOC2,28.97,49.83,49.83,49.83,2025-10-23,IN STOCK
7340,2025-10-15 04:01:31.792749+00,MULTICUBE SMALL ANIMAL PASTURE HAY CUBES 2KG,$17.31 (Ex GST),MMCPC2,https://pronto.eastdist.com/products/MMCPC2,405868365379,49.3,5,,MMCPC2,,MMCPC2,28.99,49.83,49.83,49.83,2025-10-23,IN STOCK
7341,2025-10-15 04:01:31.792749+00,MULTICUBE SMALL ANIMAL BEDDING 12KG,$14.16 (Ex GST),MMCSAB12,https://pronto.eastdist.com/products/MMCSAB12,405868367321,43.6,5,,MMCSAB12,,MMCSAB12,21.99,44.23,44.23,44.23,2025-10-23,IN STOCK
7342,2025-10-15 04:01:31.792749+00,MULTICUBE SMALL ANIMAL TEFF & LUCERNE HAY CUBES 2KG,$17.31 (Ex GST),MMCTLC2,https://pronto.eastdist.com/products/MMCTLC2,405868365675,49.3,5,,MMCTLC2,,MMCTLC2,25.71,49.83,49.83,49.83,2025-10-23,IN STOCK
7343,2025-10-15 04:01:31.792749+00,MICROCLIMATE EVO LITE BLACK,$220.3 (Ex GST),MMEL,https://pronto.eastdist.com/products/MMEL,405868356960,417.7,5,,MMEL,,MMEL,404.1,410.74,410.74,417.7,2025-10-23,IN STOCK
7344,2025-10-15 04:01:31.792749+00,MICROCLIMATE MINISTAT 600 THERMOSTAT,$96.4 (Ex GST),MMM600T,https://pronto.eastdist.com/products/MMM600T,405868346331,192.85,5,,MMM600T,,MMM600T,179.95,190.45,190.45,192.85,2025-10-23,IN STOCK
7345,2025-10-15 04:01:31.792749+00,MAC MITE SPRAY 100G,$20.8 (Ex GST),MMMS100,https://pronto.eastdist.com/products/MMMS100,405868367887,55.65,5,,MMMS100,,MMMS100,29.99,56.03,56.03,56.03,2025-10-23,IN STOCK
7346,2025-10-15 04:01:31.792749+00,MICROCLIMATE THERMOSTAT B1,$135.2 (Ex GST),MMTB1,https://pronto.eastdist.com/products/MMTB1,405868341729,263.25,5,,MMTB1,,MMTB1,179.99,259.44,259.44,263.25,2025-10-23,IN STOCK
7347,2025-10-15 04:01:31.792749+00,NATURES MENU RABBIT & GUINEA PIG MEAL 3KG,$7.31 (Ex GST),MNMRGPM3,https://pronto.eastdist.com/products/MNMRGPM3,405868368604,31.15,5,,MNMRGPM3,,MNMRGPM3,13.95,32.05,32.05,32.05,2025-10-23,IN STOCK
7348,2025-10-15 04:01:31.792749+00,NATURES MENU RABBIT & GUINEA PIG PELLETS 2KG,$4.33 (Ex GST),MNMRGPP2,https://pronto.eastdist.com/products/MNMRGPP2,405868369025,25.75,5,,MNMRGPP2,,MNMRGPP2,9.99,26.75,26.75,26.75,2025-10-23,IN STOCK
7349,2025-10-15 04:01:31.792749+00,OXBOW BOTANICAL HAY 425G,$16.05 (Ex GST),MOBBH425,https://pronto.eastdist.com/products/MOBBH425,405868369314,47,5,,MOBBH425,,MOBBH425,21.99,47.59,47.59,47.59,2025-10-23,IN STOCK
7350,2025-10-15 04:01:31.792749+00,OXBOW ESSENTIALS ADULT GUINEA PIG FOOD 2.25KG,$19.83 (Ex GST),MOBEAGP2.25,https://pronto.eastdist.com/products/MOBEAGP2.25,405868369713,53.85,5,,MOBEAGP2.25,,MOBEAGP2.25,24.07,54.31,54.31,54.31,2025-10-23,IN STOCK
7351,2025-10-15 04:01:31.792749+00,OXBOW ESSENTIALS ADULT RABBIT FOOD 2.25KG,$18.53 (Ex GST),MOBEAR2.25,https://pronto.eastdist.com/products/MOBEAR2.25,405868371047,51.5,5,,MOBEAR2.25,,MOBEAR2.25,23.01,52,52,52,2025-10-23,IN STOCK
7352,2025-10-15 04:01:31.792749+00,OXBOW ESSENTIALS SENIOR GUINEA PIG FOOD 1.8KG,$17.55 (Ex GST),MOBESGP1.8,https://pronto.eastdist.com/products/MOBESGP1.8,405868371509,49.75,5,,MOBESGP1.8,,MOBESGP1.8,28.6,50.25,50.25,50.25,2025-10-23,IN STOCK
7353,2025-10-15 04:01:31.792749+00,OXBOW ESSENTIALS SENIOR RABBIT FOOD 1.8KG,$17.55 (Ex GST),MOBESR1.8,https://pronto.eastdist.com/products/MOBESR1.8,405868372146,49.75,5,,MOBESR1.8,,MOBESR1.8,27.83,50.25,50.25,50.25,2025-10-23,IN STOCK
7354,2025-10-15 04:01:31.792749+00,OXBOW ESSENTIALS YOUNG GUINEA PIG FOOD 2.25KG,$18.02 (Ex GST),MOBEYGP2.25,https://pronto.eastdist.com/products/MOBEYGP2.25,405868372480,50.6,5,,MOBEYGP2.25,,MOBEYGP2.25,26.95,51.09,51.09,51.09,2025-10-23,IN STOCK
7355,2025-10-15 04:01:31.792749+00,OXBOW ESSENTIALS YOUNG RABBIT FOOD 2.25KG,$17.37 (Ex GST),MOBEYR2.25,https://pronto.eastdist.com/products/MOBEYR2.25,405868372864,49.4,5,,MOBEYR2.25,,MOBEYR2.25,21.51,49.93,49.93,49.93,2025-10-23,IN STOCK
7356,2025-10-15 04:01:31.792749+00,OXBOW GARDEN SELECT ADULT GUINEA PIG FOOD 1.18KG,$19.24 (Ex GST),MOBGSAGP1.18,https://pronto.eastdist.com/products/MOBGSAGP1.18,405868374411,52.8,5,,MOBGSAGP1.18,,MOBGSAGP1.18,31.99,53.26,53.26,53.26,2025-10-23,IN STOCK
7357,2025-10-15 04:01:31.792749+00,OXBOW GARDEN SELECT ADULT RAT FOOD 1.13KG,$18.7 (Ex GST),MOBGSAR1.13,https://pronto.eastdist.com/products/MOBGSAR1.13,405868375049,51.8,5,,MOBGSAR1.13,,MOBGSAR1.13,23.72,52.3,52.3,52.3,2025-10-23,IN STOCK
7358,2025-10-15 04:01:31.792749+00,OXBOW GARDEN SELECT ADULT RABBIT FOOD 1.18KG,$19.24 (Ex GST),MOBGSAR1.18,https://pronto.eastdist.com/products/MOBGSAR1.18,405868374889,52.8,5,,MOBGSAR1.18,,MOBGSAR1.18,23.72,53.26,53.26,53.26,2025-10-23,IN STOCK
7359,2025-10-15 04:01:31.792749+00,OXBOW GARDEN SELECT MOUSE AND YOUNG RAT FOOD 900G,$13.18 (Ex GST),MOBGSMYR900,https://pronto.eastdist.com/products/MOBGSMYR900,405870792937,41.8,5,,MOBGSMYR900,,MOBGSMYR900,17.19,42.48,42.48,42.48,2025-10-23,IN STOCK
7360,2025-10-15 04:01:31.792749+00,OXBOW HAY BLENDS SMALL 425G,$17.22 (Ex GST),MOBHB425,https://pronto.eastdist.com/products/MOBHB425,405870793018,49.15,5,,MOBHB425,,MOBHB425,21.59,49.67,49.67,49.67,2025-10-23,IN STOCK
7361,2025-10-15 04:01:31.792749+00,OXBOW HAY BLENDS LARGE 2.55KG,$69.12 (Ex GST),MOBHBL2.25,https://pronto.eastdist.com/products/MOBHBL2.25,405870793018,143.35,5,,MOBHBL2.25,,MOBHBL2.25,89.29,141.95,141.95,143.35,2025-10-23,IN STOCK
7362,2025-10-15 04:01:31.792749+00,OXBOW HAY BLENDS MEDIUM 1.13KG,$38.17 (Ex GST),MOBHBM1.13,https://pronto.eastdist.com/products/MOBHBM1.13,405870793018,87.15,5,,MOBHBM1.13,,MOBHBM1.13,48.82,86.92,86.92,87.15,2025-10-23,IN STOCK
7363,2025-10-15 04:01:31.792749+00,OXBOW HARVEST STACKS WESTERN TIMOTHY 922G,$21.48 (Ex GST),MOBHSWT922,https://pronto.eastdist.com/products/MOBHSWT922,405868375144,56.85,5,,MOBHSWT922,,MOBHSWT922,41.99,57.24,57.24,57.24,2025-10-23,IN STOCK
7364,2025-10-15 04:01:31.792749+00,OXBOW HARVEST STACKS WESTERN TIMOTHY CARROT 922G,$22.8 (Ex GST),MOBHSWTC922,https://pronto.eastdist.com/products/MOBHSWTC922,405868375512,59.25,5,,MOBHSWTC922,,MOBHSWTC922,30.99,59.59,59.59,59.59,2025-10-23,IN STOCK
7365,2025-10-15 04:01:31.792749+00,OXBOW HARVEST STACKS WESTERN TIMOTHY CHAMOMILE 922G,$22.8 (Ex GST),MOBHSWTCH922,https://pronto.eastdist.com/products/MOBHSWTCH922,405869574706,59.25,5,,MOBHSWTCH922,,MOBHSWTCH922,32.95,59.59,59.59,59.59,2025-10-23,IN STOCK
7366,2025-10-15 04:01:31.792749+00,OXBOW ORCHARD GRASS HAY LARGE 4KG,$101.57 (Ex GST),MOBOGHL4,https://pronto.eastdist.com/products/MOBOGHL4,405870793115,202.2,5,,MOBOGHL4,,MOBOGHL4,198,199.64,199.64,202.2,2025-10-23,IN STOCK
7367,2025-10-15 04:01:31.792749+00,OXBOW ORCHARD GRASS HAY MEDIUM 1.13KG,$38.18 (Ex GST),MOBOGHM1.13,https://pronto.eastdist.com/products/MOBOGHM1.13,405870793115,87.15,5,,MOBOGHM1.13,,MOBOGHM1.13,54.99,86.93,86.93,87.15,2025-10-23,IN STOCK
7368,2025-10-15 04:01:31.792749+00,OXBOW ORCHARD GRASS HAY SMALL 425G,$15.81 (Ex GST),MOBOGHS425,https://pronto.eastdist.com/products/MOBOGHS425,405870793115,46.55,5,,MOBOGHS425,,MOBOGHS425,29.99,47.16,47.16,47.16,2025-10-23,IN STOCK
7369,2025-10-15 04:01:31.792749+00,OXBOW OAT HAY 425G,$15.81 (Ex GST),MOBOH425,https://pronto.eastdist.com/products/MOBOH425,405869577540,46.55,5,,MOBOH425,,MOBOH425,18.39,47.16,47.16,47.16,2025-10-23,IN STOCK
7370,2025-10-15 04:01:31.792749+00,COUNTRY HERITAGE ORGANIC BEEF SHEEP GOAT MASH 20KG,$40.99 (Ex GST),MOBSGM20,https://pronto.eastdist.com/products/MOBSGM20,405870793283,92.25,5,,MOBSGM20,,MOBSGM20,54.59,91.93,91.93,92.25,2025-10-23,IN STOCK
7371,2025-10-15 04:01:31.792749+00,OXBOW TIMOTHY CLUB CARROT,$8.57 (Ex GST),MOBTCC,https://pronto.eastdist.com/products/MOBTCC,405869575128,33.45,5,,MOBTCC,,MOBTCC,9.97,34.29,34.29,34.29,2025-10-23,IN STOCK
7372,2025-10-15 04:01:31.792749+00,OXBOW TIMOTHY CLUB HIDEOUT,$9.72 (Ex GST),MOBTCH,https://pronto.eastdist.com/products/MOBTCH,405869575426,35.5,5,,MOBTCH,,MOBTCH,16.95,36.33,36.33,36.33,2025-10-23,IN STOCK
7373,2025-10-15 04:01:31.792749+00,OXBOW TIMOTHY CLUB MAT LARGE,$13.09 (Ex GST),MOBTCML,https://pronto.eastdist.com/products/MOBTCML,405871133103,41.65,5,,MOBTCML,,MOBTCML,18.27,42.32,42.32,42.32,2025-10-23,IN STOCK
7374,2025-10-15 04:01:31.792749+00,OXBOW TIMOTHY CLUB MAT MEDIUM,$8.06 (Ex GST),MOBTCMM,https://pronto.eastdist.com/products/MOBTCMM,405871133103,32.5,5,,MOBTCMM,,MOBTCMM,10.89,33.38,33.38,33.38,2025-10-23,IN STOCK
7375,2025-10-15 04:01:31.792749+00,OXBOW TIMOTHY CLUB TUNNEL,$20.68 (Ex GST),MOBTCT,https://pronto.eastdist.com/products/MOBTCT,405869576144,55.4,5,,MOBTCT,,MOBTCT,42.99,55.82,55.82,55.82,2025-10-23,IN STOCK
7376,2025-10-15 04:01:31.792749+00,OXBOW TIMOTHY CLUB TWIST,$5.44 (Ex GST),MOBTCTW,https://pronto.eastdist.com/products/MOBTCTW,405869576726,27.75,5,,MOBTCTW,,MOBTCTW,6.86,28.72,28.72,28.72,2025-10-23,IN STOCK
7377,2025-10-15 04:01:31.792749+00,OXBOW WESTERN TIMOTHY LARGE 4KG,$101.57 (Ex GST),MOBWTHL4,https://pronto.eastdist.com/products/MOBWTHL4,405871133319,202.2,5,,MOBWTHL4,,MOBWTHL4,122.75,199.64,199.64,202.2,2025-10-23,IN STOCK
7378,2025-10-15 04:01:31.792749+00,OXBOW WESTERN TIMOTHY MEDIUM 1.13KG,$38.18 (Ex GST),MOBWTHM1.13,https://pronto.eastdist.com/products/MOBWTHM1.13,405871133319,87.15,5,,MOBWTHM1.13,,MOBWTHM1.13,87.96,86.93,87.96,87.15,2025-10-23,IN STOCK
7379,2025-10-15 04:01:31.792749+00,OXBOW WESTERN TIMOTHY SMALL 425G,$15.81 (Ex GST),MOBWTHS425,https://pronto.eastdist.com/products/MOBWTHS425,405871133319,46.55,5,,MOBWTHS425,,MOBWTHS425,122.75,47.16,122.75,122.75,2025-10-23,IN STOCK
7380,2025-10-15 04:01:31.792749+00,COUNTRY HERITAGE ORGANIC PIG LIFESTYLE MASH 20KG (40),$43.43 (Ex GST),MOPLM20,https://pronto.eastdist.com/products/MOPLM20,405871395650,96.7,5,,MOPLM20,,MOPLM20,58.99,96.27,96.27,96.7,2025-10-23,IN STOCK
7381,2025-10-15 04:01:31.792749+00,PETS AQUARIUM ALGAE KILLER 100ML,$6.7 (Ex GST),MPAAK100,https://pronto.eastdist.com/products/MPAAK100,405871395877,30.05,5,,MPAAK100,,MPAAK100,14.99,30.96,30.96,30.96,2025-10-23,IN STOCK
7382,2025-10-15 04:01:31.792749+00,PETS AQUARIUM ALGAE KILLER 500ML,$17.9 (Ex GST),MPAAK500,https://pronto.eastdist.com/products/MPAAK500,405871395877,50.35,5,,MPAAK500,,MPAAK500,29.99,50.88,50.88,50.88,2025-10-23,IN STOCK
7383,2025-10-15 04:01:31.792749+00,PETS AQUARIUM CLEARWATER 100ML,$7.3 (Ex GST),MPAC100,https://pronto.eastdist.com/products/MPAC100,405871396073,31.1,5,,MPAC100,,MPAC100,15.99,32.03,32.03,32.03,2025-10-23,IN STOCK
7384,2025-10-15 04:01:31.792749+00,PETS AQUARIUM MULTICURE 100ML,$9.15 (Ex GST),MPAM100,https://pronto.eastdist.com/products/MPAM100,405871396530,34.5,5,,MPAM100,,MPAM100,11.99,35.32,35.32,35.32,2025-10-23,IN STOCK
7385,2025-10-15 04:01:31.792749+00,PETS AQUARIUM MULTICURE 500ML,$20.0 (Ex GST),MPAM500,https://pronto.eastdist.com/products/MPAM500,405871396530,54.2,5,,MPAM500,,MPAM500,21.99,54.61,54.61,54.61,2025-10-23,IN STOCK
7386,2025-10-15 04:01:31.792749+00,PETS AQUARIUM WATER AGER 100ML,$4.8 (Ex GST),MPAWA100,https://pronto.eastdist.com/products/MPAWA100,405871396809,26.6,5,,MPAWA100,,MPAWA100,8,27.58,27.58,27.58,2025-10-23,IN STOCK
7387,2025-10-15 04:01:31.792749+00,PETS AQUARIUM WATER AGER 500ML,$12.65 (Ex GST),MPAWA500,https://pronto.eastdist.com/products/MPAWA500,405871396809,40.85,5,,MPAWA500,,MPAWA500,15,41.54,41.54,41.54,2025-10-23,IN STOCK
7388,2025-10-15 04:01:31.792749+00,PURASTOCK BRAN 12KG (48),$12.25 (Ex GST),MPB12,https://pronto.eastdist.com/products/MPB12,405871397097,43,5,,MPB12,,MPB12,16.5,40.83,40.83,43,2025-10-23,IN STOCK
7390,2025-10-15 04:01:31.792749+00,PETERS BRUNCH MIX 450G 3PK (OM3),$6.82 (Ex GST),MPBM450X3,https://pronto.eastdist.com/products/MPBM450X3,405871397951,55.05,5,,MPBM450X3,,MPBM450X3,16.66,31.18,31.18,55.05,2025-10-23,IN STOCK
7391,2025-10-15 04:01:31.792749+00,PURASTOCK CUSTOM MIX 20KG (60),$17.66 (Ex GST),MPCM20,https://pronto.eastdist.com/products/MPCM20,405836640042,54.7,5,,MPCM20,,MPCM20,22.5,50.45,50.45,54.7,2025-10-23,IN STOCK
7392,2025-10-15 04:01:31.792749+00,PETERS DRIED MEALWORMS FOR POULTRY & BIRDS 100G,$7.32 (Ex GST),MPDM100,https://pronto.eastdist.com/products/MPDM100,405871413544,31.15,5,,MPDM100,,MPDM100,12.47,32.06,32.06,32.06,2025-10-23,IN STOCK
7393,2025-10-15 04:01:31.792749+00,PROVICO ENHANCE WHOLE MILK EXTENDER 20KG *SPEC ORD*,$92.92 (Ex GST),MPE20,https://pronto.eastdist.com/products/MPE20,405875053461,186.5,5,,MPE20,,MPE20,186.5,184.26,186.5,186.5,2025-10-23,IN STOCK
7394,2025-10-15 04:01:31.792749+00,PETERS ENERGY BLOCK DRIED MEALWORMS 280G 6PK (OM6),$7.24 (Ex GST),MPEBDM280X6,https://pronto.eastdist.com/products/MPEBDM280X6,405871450266,96.75,5,,MPEBDM280X6,,MPEBDM280X6,12.27,31.92,31.92,96.75,2025-10-23,IN STOCK
7395,2025-10-15 04:01:31.792749+00,PETERS ENERGY BLOCK HERB & GARLIC 280G 6PK (OM6),$7.24 (Ex GST),MPEBHG280X6,https://pronto.eastdist.com/products/MPEBHG280X6,405871450341,96.75,5,,MPEBHG280X6,,MPEBHG280X6,,31.92,31.92,96.75,2025-10-23,IN STOCK
7396,2025-10-15 04:01:31.792749+00,PETERS FRUIT CRUNCHY BAR 100G 12PK (OM12),$1.96 (Ex GST),MPFCB12100,https://pronto.eastdist.com/products/MPFCB12100,405871450485,60.65,5,,MPFCB12100,,MPFCB12100,32.95,22.53,32.95,60.65,2025-10-23,IN STOCK
7397,2025-10-15 04:01:31.792749+00,PETERS FIBRE RIGHT ADULT RABBIT 1KG,$10.71 (Ex GST),MPFRA1,https://pronto.eastdist.com/products/MPFRA1,405871450702,37.3,5,,MPFRA1,,MPFRA1,17.99,38.09,38.09,38.09,2025-10-23,IN STOCK
7398,2025-10-15 04:01:31.792749+00,GOLD FISH FLAKES BULK 2KG,$80.9 (Ex GST),MPGFF2,https://pronto.eastdist.com/products/MPGFF2,405873740272,164.7,5,,MPGFF2,,MPGFF2,,162.89,162.89,164.7,2025-10-23,IN STOCK
7399,2025-10-15 04:01:31.792749+00,GOLD FISH FLAKES BULK 5KG *SPEC ORD*,$201.25 (Ex GST),MPGFF5,https://pronto.eastdist.com/products/MPGFF5,405873740272,383.15,5,,MPGFF5,,MPGFF5,219,376.87,376.87,383.15,2025-10-23,IN STOCK
7400,2025-10-15 04:01:31.792749+00,PETERS RABBIT & GUINEA PIG GRAIN SELECTION 4KG,$9.62 (Ex GST),MPGS4,https://pronto.eastdist.com/products/MPGS4,405871451002,35.35,5,,MPGS4,,MPGS4,14.73,36.15,36.15,36.15,2025-10-23,IN STOCK
7401,2025-10-15 04:01:31.792749+00,PETERS RABBIT & GUINEA PIG GRAIN SELECTION MIX 20KG,$31.05 (Ex GST),MPGSG20,https://pronto.eastdist.com/products/MPGSG20,405871451677,74.25,5,,MPGSG20,,MPGSG20,9.97,74.26,74.26,74.26,2025-10-23,IN STOCK
7402,2025-10-15 04:01:31.792749+00,PETERS BEDDING HAY 2KG,$7.45 (Ex GST),MPH2,https://pronto.eastdist.com/products/MPH2,405871393486,31.4,5,,MPH2,,MPH2,9.99,32.3,32.3,32.3,2025-10-23,IN STOCK
7403,2025-10-15 04:01:31.792749+00,PETERS HAY HUTS LARGE,$20.53 (Ex GST),MPHHL,https://pronto.eastdist.com/products/MPHHL,405871389824,55.15,5,,MPHHL,,MPHHL,35,55.55,55.55,55.55,2025-10-23,IN STOCK
7404,2025-10-15 04:01:31.792749+00,PETERS HAY HUTS MEDIUM,$17.78 (Ex GST),MPHHM,https://pronto.eastdist.com/products/MPHHM,405871389824,50.15,5,,MPHHM,,MPHHM,30.5,50.66,50.66,50.66,2025-10-23,IN STOCK
7405,2025-10-15 04:01:31.792749+00,PETERS LITTLE GEMS 120G 4PK (OM4),$3.79 (Ex GST),MPLG120X4,https://pronto.eastdist.com/products/MPLG120X4,405871393198,45.35,5,,MPLG120X4,,MPLG120X4,7.28,25.79,25.79,45.35,2025-10-23,IN STOCK
7406,2025-10-15 04:01:31.792749+00,PETERS LUCERNE PELLETS 4KG,$8.87 (Ex GST),MPLP4,https://pronto.eastdist.com/products/MPLP4,405871390645,33.95,5,,MPLP4,,MPLP4,13.12,34.82,34.82,34.82,2025-10-23,IN STOCK
7407,2025-10-15 04:01:31.792749+00,PETERS RABBIT & GUINEA PIG MUNCH & CRUNCH 10KG,$20.5 (Ex GST),MPMC10,https://pronto.eastdist.com/products/MPMC10,405871389965,55.1,5,,MPMC10,,MPMC10,29.99,55.5,55.5,55.5,2025-10-23,IN STOCK
7408,2025-10-15 04:01:31.792749+00,PETERS RABBIT & GUINEA PIG MUNCH & CRUNCH 4KG,$10.78 (Ex GST),MPMC4,https://pronto.eastdist.com/products/MPMC4,405871390110,37.45,5,,MPMC4,,MPMC4,,38.22,38.22,38.22,2025-10-23,IN STOCK
7409,2025-10-15 04:01:31.792749+00,PURASTOCK MILL RUN 15KG (48),$14.42 (Ex GST),MPMR15,https://pronto.eastdist.com/products/MPMR15,405836645874,47.6,5,,MPMR15,,MPMR15,18.99,44.69,44.69,47.6,2025-10-23,IN STOCK
7410,2025-10-15 04:01:31.792749+00,PETERS NIBBLE & GNAW 1KG,$6.6 (Ex GST),MPNG1,https://pronto.eastdist.com/products/MPNG1,405871392883,29.85,5,,MPNG1,,MPNG1,10.77,30.78,30.78,30.78,2025-10-23,IN STOCK
7411,2025-10-15 04:01:31.792749+00,PETERS NIBBLE & GNAW 10KG,$28.5 (Ex GST),MPNG10,https://pronto.eastdist.com/products/MPNG10,405871452337,69.6,5,,MPNG10,,MPNG10,32.99,69.72,69.72,69.72,2025-10-23,IN STOCK
7412,2025-10-15 04:01:31.792749+00,PETERS NIBBLE & GNAW 4KG,$13.29 (Ex GST),MPNG4,https://pronto.eastdist.com/products/MPNG4,405871452605,42,5,,MPNG4,,MPNG4,16.99,42.68,42.68,42.68,2025-10-23,IN STOCK
7413,2025-10-15 04:01:31.792749+00,PETERS NIBBLE O'S 120G 6PK (OM6),$3.72 (Ex GST),MPNO120X6,https://pronto.eastdist.com/products/MPNO120X6,405873594920,58.4,5,,MPNO120X6,,MPNO120X6,6.49,25.66,25.66,58.4,2025-10-23,IN STOCK
7414,2025-10-15 04:01:31.792749+00,PETERS OATEN HAY 1KG,$7.0 (Ex GST),MPOH1,https://pronto.eastdist.com/products/MPOH1,405873595084,30.6,5,,MPOH1,,MPOH1,12.99,31.5,31.5,31.5,2025-10-23,IN STOCK
7415,2025-10-15 04:01:31.792749+00,PETERS OATEN HAY 2KG,$8.67 (Ex GST),MPOH2,https://pronto.eastdist.com/products/MPOH2,405873595084,33.6,5,,MPOH2,,MPOH2,15.49,34.47,34.47,34.47,2025-10-23,IN STOCK
7416,2025-10-15 04:01:31.792749+00,PETERS ORIGINAL MIX - RABBIT & GUINEA PIG FOOD 3.5KG,$8.19 (Ex GST),MPOMRGPF3.5,https://pronto.eastdist.com/products/MPOMRGPF3.5,405873596107,32.75,5,,MPOMRGPF3.5,,MPOMRGPF3.5,22.08,33.61,33.61,33.61,2025-10-23,IN STOCK
